facet,facet_id,topic_id,topic,image1_1,image1_2,image1_3,image2_1,image2_2,image2_3,image3_1,image3_2,image3_3,query
Which exercises can bring relief from CTS?,F0477,213,carpal tunnel syndrome,213_Q02902_1913_1.jpg,213_Q02902_1913_2.jpg,213_Q02902_1913_3.jpg,213_Q03239_3541_1.jpg,213_Q03239_3541_2.jpg,213_Q03239_3541_3.jpg,213_Q00537_1406_1.jpg,213_Q00537_1406_2.jpg,213_Q00537_1406_3.jpg,Seek information on the success rate of a specific surgery in terms of improving health.
Find a black-and-white outline map of the United States such that a child could color.,F0834,44,map of the united states,44_Q03560_843_1.jpg,44_Q03560_843_2.jpg,44_Q03560_843_3.jpg,44_Q04209_267_1.jpg,44_Q04209_267_2.jpg,44_Q04209_267_3.jpg,44_Q02426_191_1.jpg,44_Q02426_191_2.jpg,44_Q02426_191_3.jpg,The user is not interested in learning about US roads.
What are the side effects of BPH treatments?,F0444,207,bph treatment,207_Q03368_1442_1.jpg,207_Q03368_1442_2.jpg,207_Q03368_1442_3.jpg,207_Q01676_47_1.jpg,207_Q01676_47_2.jpg,207_Q01676_47_3.jpg,207_Q01935_74_1.jpg,207_Q01935_74_2.jpg,207_Q01935_74_3.jpg,The user is not interested in the BHP treatment for dogs.
Find quotes from Mister Rogers.,F0687,278,mister rogers,278_Q04466_524_1.jpg,278_Q04466_524_2.jpg,278_Q04466_524_3.jpg,278_Q00467_1292_1.jpg,278_Q00467_1292_2.jpg,278_Q00467_1292_3.jpg,278_Q00534_258_1.jpg,278_Q00534_258_2.jpg,278_Q00534_258_3.jpg,The user is interested in something other than Tom Hanks' portrayal of Mr. Rogers.
Find vacation packages that include golf instruction.,F0672,274,golf instruction,274_Q02975_1340_1.jpg,274_Q02975_1340_2.jpg,274_Q02975_1340_3.jpg,274_Q02840_49_1.jpg,274_Q02840_49_2.jpg,274_Q02840_49_3.jpg,274_Q02528_2097_1.jpg,274_Q02528_2097_2.jpg,274_Q02528_2097_3.jpg,Determine the speaker's price range.
How do you identify carpenter bees and how are they different from other bees?,F0618,259,carpenter bee,259_Q03496_3377_1.jpg,259_Q03496_3377_2.jpg,259_Q03496_3377_3.jpg,259_Q03488_252_1.jpg,259_Q03488_252_2.jpg,259_Q03488_252_3.jpg,259_Q01149_1695_1.jpg,259_Q01149_1695_2.jpg,259_Q01149_1695_3.jpg,The user is not interested in discussing carpenter bees skincare.
Who got an Academy Award nomination for Doctor Zhivago?,F0447,208,doctor zhivago,208_Q02158_2519_1.jpg,208_Q02158_2519_2.jpg,208_Q02158_2519_3.jpg,208_Q04313_371_1.jpg,208_Q04313_371_2.jpg,208_Q04313_371_3.jpg,208_Q04316_374_1.jpg,208_Q04316_374_2.jpg,208_Q04316_374_3.jpg,Not interested in learning about the 1957 novel right now.
What are the symptoms of carpal tunnel syndrome (CTS)?,F0473,213,carpal tunnel syndrome,213_Q00969_341_1.jpg,213_Q00969_341_2.jpg,213_Q00969_341_3.jpg,213_Q03715_2726_1.jpg,213_Q03715_2726_2.jpg,213_Q03715_2726_3.jpg,213_Q05615_1673_1.jpg,213_Q05615_1673_2.jpg,213_Q05615_1673_3.jpg,The user is not seeking any local specialists at this time.
Find plans for building a raised garden bed.,F0967,76,raised gardens,76_Q02632_2457_1.jpg,76_Q02632_2457_2.jpg,76_Q02632_2457_3.jpg,76_Q02574_2900_1.jpg,76_Q02574_2900_2.jpg,76_Q02574_2900_3.jpg,76_Q05310_1368_1.jpg,76_Q05310_1368_2.jpg,76_Q05310_1368_3.jpg,Seek clarification about whether the topic is related to flowers or vegetables.
Can I order dog clean-up bags online?,F0384,193,dog clean up bags,193_Q04994_1052_1.jpg,193_Q04994_1052_2.jpg,193_Q04994_1052_3.jpg,193_Q04995_1053_1.jpg,193_Q04995_1053_2.jpg,193_Q04995_1053_3.jpg,193_Q03049_183_1.jpg,193_Q03049_183_2.jpg,193_Q03049_183_3.jpg,Not interested in ordering eco-friendly bags online.
Who's in the cast of the Doctor Zhivago movie?,F0448,208,doctor zhivago,208_Q01279_1726_1.jpg,208_Q01279_1726_2.jpg,208_Q01279_1726_3.jpg,208_Q02645_2118_1.jpg,208_Q02645_2118_2.jpg,208_Q02645_2118_3.jpg,208_Q03421_137_1.jpg,208_Q03421_137_2.jpg,208_Q03421_137_3.jpg,Clarify the subject of the conversation instead of focusing on individuals.
Find the names of the victims of the USS Cole bombing.,F0679,275,uss cole,275_Q04034_92_1.jpg,275_Q04034_92_2.jpg,275_Q04034_92_3.jpg,275_Q03471_1267_1.jpg,275_Q03471_1267_2.jpg,275_Q03471_1267_3.jpg,275_Q00303_1692_1.jpg,275_Q00303_1692_2.jpg,275_Q00303_1692_3.jpg,Not interested in seeing photos of the USS Cole.
Find reviews of home theater systems.,F0472,212,home theater systems,212_Q01403_869_1.jpg,212_Q01403_869_2.jpg,212_Q01403_869_3.jpg,212_Q02809_256_1.jpg,212_Q02809_256_2.jpg,212_Q02809_256_3.jpg,212_Q01150_2658_1.jpg,212_Q01150_2658_2.jpg,212_Q01150_2658_3.jpg,The user is interested in home theater systems.
Who was Boris Pasternak and how did his life affect his book?,F0449,208,doctor zhivago,208_Q01279_1726_1.jpg,208_Q01279_1726_2.jpg,208_Q01279_1726_3.jpg,208_Q00035_2839_1.jpg,208_Q00035_2839_2.jpg,208_Q00035_2839_3.jpg,208_Q02554_1444_1.jpg,208_Q02554_1444_2.jpg,208_Q02554_1444_3.jpg,Clarify if the conversation is about a particular person or topic.
What are the diseases of the Norway Spruce?,F0735,290,norway spruce,290_Q04535_593_1.jpg,290_Q04535_593_2.jpg,290_Q04535_593_3.jpg,290_Q01190_1328_1.jpg,290_Q01190_1328_2.jpg,290_Q01190_1328_3.jpg,290_Q03393_612_1.jpg,290_Q03393_612_2.jpg,290_Q03393_612_3.jpg,The user is not interested in caring for a Norway Spruce.
"""Find reviews of the movie """"Holes"""".""",F0612,257,holes by louis sachar,257_Q03251_2087_1.jpg,257_Q03251_2087_2.jpg,257_Q03251_2087_3.jpg,257_Q00480_3633_1.jpg,257_Q00480_3633_2.jpg,257_Q00480_3633_3.jpg,257_Q05425_1483_1.jpg,257_Q05425_1483_2.jpg,257_Q05425_1483_3.jpg,The user is not seeking additional information on the book or the author.
Find information about tendinitis in the forearms.,F1019,88,forearm pain,88_Q05050_1108_1.jpg,88_Q05050_1108_2.jpg,88_Q05050_1108_3.jpg,88_Q02488_3450_1.jpg,88_Q02488_3450_2.jpg,88_Q02488_3450_3.jpg,88_Q00680_652_1.jpg,88_Q00680_652_2.jpg,88_Q00680_652_3.jpg,Seeking information about forearm tendonitis.
Find giant teddy bears.,F0606,255,teddy bears,255_Q03545_2786_1.jpg,255_Q03545_2786_2.jpg,255_Q03545_2786_3.jpg,255_Q04232_290_1.jpg,255_Q04232_290_2.jpg,255_Q04232_290_3.jpg,255_Q04229_287_1.jpg,255_Q04229_287_2.jpg,255_Q04229_287_3.jpg,The user is not interested in exploring the cultural impact of teddy bears.
How do you weather strip automobile windows and doors?,F0316,176,weather strip,176_Q03774_375_1.jpg,176_Q03774_375_2.jpg,176_Q03774_375_3.jpg,176_Q03643_2096_1.jpg,176_Q03643_2096_2.jpg,176_Q03643_2096_3.jpg,176_Q02381_947_1.jpg,176_Q02381_947_2.jpg,176_Q02381_947_3.jpg,Not interested in purchasing a weather stripping product.
Find pictures of pink slime.,F0762,299,pink slime in ground beef,299_Q04755_813_1.jpg,299_Q04755_813_2.jpg,299_Q04755_813_3.jpg,299_Q04760_818_1.jpg,299_Q04760_818_2.jpg,299_Q04760_818_3.jpg,299_Q01268_145_1.jpg,299_Q01268_145_2.jpg,299_Q01268_145_3.jpg,The user is not interested in infographics about pink slime in ground beef.
What age group most often exhibits lipomas?,F0279,168,lipoma,168_Q02194_961_1.jpg,168_Q02194_961_2.jpg,168_Q02194_961_3.jpg,168_Q01741_983_1.jpg,168_Q01741_983_2.jpg,168_Q01741_983_3.jpg,168_Q05127_1185_1.jpg,168_Q05127_1185_2.jpg,168_Q05127_1185_3.jpg,The user is not inquiring about the cost of lipoma removal.
What were the causes of the American revolutionary war?,F0631,260,the american revolutionary,260_Q03954_12_1.jpg,260_Q03954_12_2.jpg,260_Q03954_12_3.jpg,260_Q01787_1322_1.jpg,260_Q01787_1322_2.jpg,260_Q01787_1322_3.jpg,260_Q03953_11_1.jpg,260_Q03953_11_2.jpg,260_Q03953_11_3.jpg,Understanding a different aspect of the American Revolutionary War.
What DVD versions of the Doctor Zhivago movie are available?,F0450,208,doctor zhivago,208_Q01279_1726_1.jpg,208_Q01279_1726_2.jpg,208_Q01279_1726_3.jpg,208_Q04314_372_1.jpg,208_Q04314_372_2.jpg,208_Q04314_372_3.jpg,208_Q03319_2014_1.jpg,208_Q03319_2014_2.jpg,208_Q03319_2014_3.jpg,Clarifying that they are not referring to a specific person.
What is the relationship between Ozzie Guillen and Fidel Castro?,F0719,288,fidel castro,288_Q01728_3063_1.jpg,288_Q01728_3063_2.jpg,288_Q01728_3063_3.jpg,288_Q01512_2416_1.jpg,288_Q01512_2416_2.jpg,288_Q01512_2416_3.jpg,288_Q00542_3551_1.jpg,288_Q00542_3551_2.jpg,288_Q00542_3551_3.jpg,Not interested in Fidel Castro's actions in Cuba.
What are the causes of lipoma tumors in humans?,F0278,168,lipoma,168_Q05127_1185_1.jpg,168_Q05127_1185_2.jpg,168_Q05127_1185_3.jpg,168_Q02643_3835_1.jpg,168_Q02643_3835_2.jpg,168_Q02643_3835_3.jpg,168_Q01741_983_1.jpg,168_Q01741_983_2.jpg,168_Q01741_983_3.jpg,The user declines viewing photos of lipoma.
How is CTS treated?,F0474,213,carpal tunnel syndrome,213_Q00815_488_1.jpg,213_Q00815_488_2.jpg,213_Q00815_488_3.jpg,213_Q03486_31_1.jpg,213_Q03486_31_2.jpg,213_Q03486_31_3.jpg,213_Q05613_1671_1.jpg,213_Q05613_1671_2.jpg,213_Q05613_1671_3.jpg,Seeking information on home treatment methods for carpal tunnel syndrome.
"Information about zoning regulations in Cass County, Missouri.",F0034,107,cass county missouri,107_Q00848_3470_1.jpg,107_Q00848_3470_2.jpg,107_Q00848_3470_3.jpg,107_Q00086_1943_1.jpg,107_Q00086_1943_2.jpg,107_Q00086_1943_3.jpg,107_Q03544_37_1.jpg,107_Q03544_37_2.jpg,107_Q03544_37_3.jpg,The user is not interested in government services.
"Find recipes from Starbucks, either for making or using Starbucks products.",F0650,27,starbucks,27_Q04741_799_1.jpg,27_Q04741_799_2.jpg,27_Q04741_799_3.jpg,27_Q00112_1697_1.jpg,27_Q00112_1697_2.jpg,27_Q00112_1697_3.jpg,27_Q03259_2081_1.jpg,27_Q03259_2081_2.jpg,27_Q03259_2081_3.jpg,The user is not interested in the Starbucks menu right now.
home page for the Yellowstone Volcano Observatory,F0191,149,uplift at yellowstone national park,149_Q04248_306_1.jpg,149_Q04248_306_2.jpg,149_Q04248_306_3.jpg,149_Q04250_308_1.jpg,149_Q04250_308_2.jpg,149_Q04250_308_3.jpg,149_Q03728_1274_1.jpg,149_Q03728_1274_2.jpg,149_Q03728_1274_3.jpg,Interested in the homepage of the observatory.
What is the material PVC?,F0935,68,pvc,68_Q03405_2387_1.jpg,68_Q03405_2387_2.jpg,68_Q03405_2387_3.jpg,68_Q02911_1099_1.jpg,68_Q02911_1099_2.jpg,68_Q02911_1099_3.jpg,68_Q00076_1480_1.jpg,68_Q00076_1480_2.jpg,68_Q00076_1480_3.jpg,The user is not interested in premature ventricular contractions medical treatments.
What are the different brands of pressure washers?,F0392,195,pressure washers,195_Q00654_458_1.jpg,195_Q00654_458_2.jpg,195_Q00654_458_3.jpg,195_Q01588_1232_1.jpg,195_Q01588_1232_2.jpg,195_Q01588_1232_3.jpg,195_Q05649_1707_1.jpg,195_Q05649_1707_2.jpg,195_Q05649_1707_3.jpg,Finding information about pressure washers.
find a site where I can download Illinois state tax forms,F0172,142,illinois state tax,142_Q04704_762_1.jpg,142_Q04704_762_2.jpg,142_Q04704_762_3.jpg,142_Q02414_2901_1.jpg,142_Q02414_2901_2.jpg,142_Q02414_2901_3.jpg,142_Q02493_1211_1.jpg,142_Q02493_1211_2.jpg,142_Q02493_1211_3.jpg,Determining the Illinois tax filing process
How do you treat a hip fracture and what is the prognosis for recovery?,F0306,173,hip fractures,173_Q02694_1731_1.jpg,173_Q02694_1731_2.jpg,173_Q02694_1731_3.jpg,173_Q05444_1502_1.jpg,173_Q05444_1502_2.jpg,173_Q05444_1502_3.jpg,173_Q02103_460_1.jpg,173_Q02103_460_2.jpg,173_Q02103_460_3.jpg,The user is not looking for information on hip fractures.
"""I'm looking for the homepage for Rick Warren's book, """"The Purpose Driven Life"""".""",F0498,22,rick warren,22_Q01422_1010_1.jpg,22_Q01422_1010_2.jpg,22_Q01422_1010_3.jpg,22_Q01046_2717_1.jpg,22_Q01046_2717_2.jpg,22_Q01046_2717_3.jpg,22_Q01278_3623_1.jpg,22_Q01278_3623_2.jpg,22_Q01278_3623_3.jpg,Explore other content or topics.
Which activities are prevalent among CTS sufferers?,F0478,213,carpal tunnel syndrome,213_Q03486_31_1.jpg,213_Q03486_31_2.jpg,213_Q03486_31_3.jpg,213_Q01305_553_1.jpg,213_Q01305_553_2.jpg,213_Q01305_553_3.jpg,213_Q00433_2589_1.jpg,213_Q00433_2589_2.jpg,213_Q00433_2589_3.jpg,The user has enough information on preventing carpal tunnel syndrome.
Find the names of the victims of the USS Cole bombing.,F0679,275,uss cole,275_Q03703_761_1.jpg,275_Q03703_761_2.jpg,275_Q03703_761_3.jpg,275_Q04031_89_1.jpg,275_Q04031_89_2.jpg,275_Q04031_89_3.jpg,275_Q02609_811_1.jpg,275_Q02609_811_2.jpg,275_Q02609_811_3.jpg,The user does not want to know the location of the USS Cole.
Find current performances of The Music Man.,F0823,42,the music man,42_Q01062_3418_1.jpg,42_Q01062_3418_2.jpg,42_Q01062_3418_3.jpg,42_Q04808_866_1.jpg,42_Q04808_866_2.jpg,42_Q04808_866_3.jpg,42_Q04811_869_1.jpg,42_Q04811_869_2.jpg,42_Q04811_869_3.jpg,Not interested in the current performance of the music man.
What are the nutritional facts for cannellini beans?,F0563,242,cannellini beans,242_Q03616_333_1.jpg,242_Q03616_333_2.jpg,242_Q03616_333_3.jpg,242_Q02131_2564_1.jpg,242_Q02131_2564_2.jpg,242_Q02131_2564_3.jpg,242_Q01433_1198_1.jpg,242_Q01433_1198_2.jpg,242_Q01433_1198_3.jpg,None
What NBA records does Michael Jordan hold?,F0506,220,nba records,220_Q00013_1771_1.jpg,220_Q00013_1771_2.jpg,220_Q00013_1771_3.jpg,220_Q04913_971_1.jpg,220_Q04913_971_2.jpg,220_Q04913_971_3.jpg,220_Q00012_223_1.jpg,220_Q00012_223_2.jpg,220_Q00012_223_3.jpg,Looking for records associated with Michael Jordan.
What are the options for surgically correcting CTS?,F0479,213,carpal tunnel syndrome,213_Q02250_2052_1.jpg,213_Q02250_2052_2.jpg,213_Q02250_2052_3.jpg,213_Q00815_488_1.jpg,213_Q00815_488_2.jpg,213_Q00815_488_3.jpg,213_Q00537_1406_1.jpg,213_Q00537_1406_2.jpg,213_Q00537_1406_3.jpg,The user is not interested in discussing the symptoms of carpal tunnel syndrome.
Find information about iron as an essential nutrient.,F0879,55,iron,55_Q00260_2488_1.jpg,55_Q00260_2488_2.jpg,55_Q00260_2488_3.jpg,55_Q05360_1418_1.jpg,55_Q05360_1418_2.jpg,55_Q05360_1418_3.jpg,55_Q05361_1419_1.jpg,55_Q05361_1419_2.jpg,55_Q05361_1419_3.jpg,No clear intent can be extracted from this conversation.
I want to find sources for satellite maps and live satellite photos.,F0123,13,map,13_Q01896_2011_1.jpg,13_Q01896_2011_2.jpg,13_Q01896_2011_3.jpg,13_Q04605_663_1.jpg,13_Q04605_663_2.jpg,13_Q04605_663_3.jpg,13_Q03845_1253_1.jpg,13_Q03845_1253_2.jpg,13_Q03845_1253_3.jpg,Finding satellite maps.
quotes about independence,F0138,133,all men are created equal,133_Q01384_2376_1.jpg,133_Q01384_2376_2.jpg,133_Q01384_2376_3.jpg,133_Q02769_2487_1.jpg,133_Q02769_2487_2.jpg,133_Q02769_2487_3.jpg,133_Q03095_763_1.jpg,133_Q03095_763_2.jpg,133_Q03095_763_3.jpg,Finding quotes about independence.
What is the definition of a flowering plant?,F0748,294,flowering plants,294_Q04364_422_1.jpg,294_Q04364_422_2.jpg,294_Q04364_422_3.jpg,294_Q04366_424_1.jpg,294_Q04366_424_2.jpg,294_Q04366_424_3.jpg,294_Q04368_426_1.jpg,294_Q04368_426_2.jpg,294_Q04368_426_3.jpg,Not interested in seeing pictures of common flowering plants.
Find information on the Land Rover Defender sport-utility vehicle.,F0410,20,defender,20_Q01429_3543_1.jpg,20_Q01429_3543_2.jpg,20_Q01429_3543_3.jpg,20_Q04221_279_1.jpg,20_Q04221_279_2.jpg,20_Q04221_279_3.jpg,20_Q00524_1315_1.jpg,20_Q00524_1315_2.jpg,20_Q00524_1315_3.jpg,Not interested in discussing soccer gear.
Find information about nano-technological solar power.,F0837,45,solar panels,45_Q01792_1388_1.jpg,45_Q01792_1388_2.jpg,45_Q01792_1388_3.jpg,45_Q04664_722_1.jpg,45_Q04664_722_2.jpg,45_Q04664_722_3.jpg,45_Q01061_1186_1.jpg,45_Q01061_1186_2.jpg,45_Q01061_1186_3.jpg,The user is not interested in cost-related information about solar panels.
What television shows did Ron Howard act in?,F0299,171,ron howard,171_Q03463_1551_1.jpg,171_Q03463_1551_2.jpg,171_Q03463_1551_3.jpg,171_Q05617_1675_1.jpg,171_Q05617_1675_2.jpg,171_Q05617_1675_3.jpg,171_Q01354_3361_1.jpg,171_Q01354_3361_2.jpg,171_Q01354_3361_3.jpg,Not interested in the number of movies Ron Howard has directed.
How often may atypical squamous cells predict cervical cancer?,F0116,128,atypical squamous cells,128_Q00147_443_1.jpg,128_Q00147_443_2.jpg,128_Q00147_443_3.jpg,128_Q04376_434_1.jpg,128_Q04376_434_2.jpg,128_Q04376_434_3.jpg,128_Q04378_436_1.jpg,128_Q04378_436_2.jpg,128_Q04378_436_3.jpg,The user intends to focus on other topics unrelated to atypical squamous cells in urine.
I'm looking for free pictures of dinosaurs.,F0160,14,dinosaurs,14_Q05241_1299_1.jpg,14_Q05241_1299_2.jpg,14_Q05241_1299_3.jpg,14_Q00184_520_1.jpg,14_Q00184_520_2.jpg,14_Q00184_520_3.jpg,14_Q00698_2577_1.jpg,14_Q00698_2577_2.jpg,14_Q00698_2577_3.jpg,Not interested in discussing the extinction of dinosaurs.
What damage can an F5 tornado do?,F0639,265,F5 tornado,265_Q04360_418_1.jpg,265_Q04360_418_2.jpg,265_Q04360_418_3.jpg,265_Q02532_1932_1.jpg,265_Q02532_1932_2.jpg,265_Q02532_1932_3.jpg,265_Q03081_1884_1.jpg,265_Q03081_1884_2.jpg,265_Q03081_1884_3.jpg,Not interested in historical incidents.
Find crash diet plans that promise quick weight loss in a short period of time.,F0977,78,dieting,78_Q04353_411_1.jpg,78_Q04353_411_2.jpg,78_Q04353_411_3.jpg,78_Q00368_3792_1.jpg,78_Q00368_3792_2.jpg,78_Q00368_3792_3.jpg,78_Q00800_158_1.jpg,78_Q00800_158_2.jpg,78_Q00800_158_3.jpg,The user is not interested in healthy eating.
Find information on Black Hills gold jewelry.,F0517,225,black and gold,225_Q04518_576_1.jpg,225_Q04518_576_2.jpg,225_Q04518_576_3.jpg,225_Q01405_1446_1.jpg,225_Q01405_1446_2.jpg,225_Q01405_1446_3.jpg,225_Q03802_872_1.jpg,225_Q03802_872_2.jpg,225_Q03802_872_3.jpg,Expressing disinterest in exploring flags with black and gold colors.
How do you cook dried cannellini beans?,F0561,242,cannellini beans,242_Q01433_1198_1.jpg,242_Q01433_1198_2.jpg,242_Q01433_1198_3.jpg,242_Q03616_333_1.jpg,242_Q03616_333_2.jpg,242_Q03616_333_3.jpg,242_Q04643_701_1.jpg,242_Q04643_701_2.jpg,242_Q04643_701_3.jpg,Expressing disinterest in the nutritional value of cannellini beans.
Provide pressure washer reviews and/or ratings.,F0391,195,pressure washers,195_Q05649_1707_1.jpg,195_Q05649_1707_2.jpg,195_Q05649_1707_3.jpg,195_Q01432_7_1.jpg,195_Q01432_7_2.jpg,195_Q01432_7_3.jpg,195_Q01782_163_1.jpg,195_Q01782_163_2.jpg,195_Q01782_163_3.jpg,Finding reviews for a power washer.
I'm looking for InuYasha fan forums and websites.,F0700,28,inuyasha,28_Q05148_1206_1.jpg,28_Q05148_1206_2.jpg,28_Q05148_1206_3.jpg,28_Q02553_1797_1.jpg,28_Q02553_1797_2.jpg,28_Q02553_1797_3.jpg,28_Q03032_1599_1.jpg,28_Q03032_1599_2.jpg,28_Q03032_1599_3.jpg,Expressing disinterest in viewing photos of Inuyasha.
Go to the Wilson Antenna homepage.,F0843,48,wilson antenna,48_Q01713_2204_1.jpg,48_Q01713_2204_2.jpg,48_Q01713_2204_3.jpg,48_Q04041_99_1.jpg,48_Q04041_99_2.jpg,48_Q04041_99_3.jpg,48_Q04042_100_1.jpg,48_Q04042_100_2.jpg,48_Q04042_100_3.jpg,The user is expressing that they currently do not need a part of a Wilson antenna.
Find pages or sites that describe the anatomy of the forearm.,F1016,88,forearm pain,88_Q01542_463_1.jpg,88_Q01542_463_2.jpg,88_Q01542_463_3.jpg,88_Q05049_1107_1.jpg,88_Q05049_1107_2.jpg,88_Q05049_1107_3.jpg,88_Q02487_1129_1.jpg,88_Q02487_1129_2.jpg,88_Q02487_1129_3.jpg,The user is responding to a question about forearm pain when extending their arm by indicating they do not have such pain.
Which civil war battles were fought in South Carolina?,F0575,246,civil war battles in South Carolina,246_Q02037_2253_1.jpg,246_Q02037_2253_2.jpg,246_Q02037_2253_3.jpg,246_Q00170_193_1.jpg,246_Q00170_193_2.jpg,246_Q00170_193_3.jpg,246_Q00478_1422_1.jpg,246_Q00478_1422_2.jpg,246_Q00478_1422_3.jpg,The user is not interested in the topic of civilian support in South Carolina battles.
Which animals are known to present lipomas?,F0280,168,lipoma,168_Q01237_1667_1.jpg,168_Q01237_1667_2.jpg,168_Q01237_1667_3.jpg,168_Q05127_1185_1.jpg,168_Q05127_1185_2.jpg,168_Q05127_1185_3.jpg,168_Q02194_961_1.jpg,168_Q02194_961_2.jpg,168_Q02194_961_3.jpg,Understanding malignant lipolysis.
Who was Boris Pasternak and how did his life affect his book?,F0449,208,doctor zhivago,208_Q03415_549_1.jpg,208_Q03415_549_2.jpg,208_Q03415_549_3.jpg,208_Q04315_373_1.jpg,208_Q04315_373_2.jpg,208_Q04315_373_3.jpg,208_Q01204_421_1.jpg,208_Q01204_421_2.jpg,208_Q01204_421_3.jpg,The user is not interested in the 2002 ministries.
Where can I buy parts for American Standard toilets?,F0812,4,toilet,4_Q02875_522_1.jpg,4_Q02875_522_2.jpg,4_Q02875_522_3.jpg,4_Q04772_830_1.jpg,4_Q04772_830_2.jpg,4_Q04772_830_3.jpg,4_Q01378_1600_1.jpg,4_Q01378_1600_2.jpg,4_Q01378_1600_3.jpg,Inquire about the size of a toilet.
What companies offer long term care insurance policies?,F0320,177,best long term care insurance,177_Q05434_1492_1.jpg,177_Q05434_1492_2.jpg,177_Q05434_1492_3.jpg,177_Q00421_623_1.jpg,177_Q00421_623_2.jpg,177_Q00421_623_3.jpg,177_Q05429_1487_1.jpg,177_Q05429_1487_2.jpg,177_Q05429_1487_3.jpg,Not interested in exploring long term care insurance benefits.
Which exercises can bring relief from CTS?,F0477,213,carpal tunnel syndrome,213_Q00815_488_1.jpg,213_Q00815_488_2.jpg,213_Q00815_488_3.jpg,213_Q03486_31_1.jpg,213_Q03486_31_2.jpg,213_Q03486_31_3.jpg,213_Q01081_3358_1.jpg,213_Q01081_3358_2.jpg,213_Q01081_3358_3.jpg,The user is not interested in doctors specializing in carpal tunnel syndrome.
Find music that featured on the show ER.,F1037,91,er tv show,91_Q00635_3287_1.jpg,91_Q00635_3287_2.jpg,91_Q00635_3287_3.jpg,91_Q02019_1452_1.jpg,91_Q02019_1452_2.jpg,91_Q02019_1452_3.jpg,91_Q00714_1922_1.jpg,91_Q00714_1922_2.jpg,91_Q00714_1922_3.jpg,The user is not interested in a list of ER actors.
"Find the contact information for the Mayo Clinic in Jacksonville, FL.",F0042,109,mayo clinic jacksonville fl,109_Q04548_606_1.jpg,109_Q04548_606_2.jpg,109_Q04548_606_3.jpg,109_Q03553_236_1.jpg,109_Q03553_236_2.jpg,109_Q03553_236_3.jpg,109_Q03020_393_1.jpg,109_Q03020_393_2.jpg,109_Q03020_393_3.jpg,The user's intent is to discuss or explore aspects of the Mayo Clinic that are not related to its buildings.
What are examples of the philosophy of Sun Tzu?,F0656,270,sun tzu,270_Q03317_3154_1.jpg,270_Q03317_3154_2.jpg,270_Q03317_3154_3.jpg,270_Q02724_2058_1.jpg,270_Q02724_2058_2.jpg,270_Q02724_2058_3.jpg,270_Q04163_221_1.jpg,270_Q04163_221_2.jpg,270_Q04163_221_3.jpg,"Not interested in purchasing ""The Art of War."""
Find job openings for land surveyors.,F0451,209,land surveyor,209_Q05020_1078_1.jpg,209_Q05020_1078_2.jpg,209_Q05020_1078_3.jpg,209_Q01393_2369_1.jpg,209_Q01393_2369_2.jpg,209_Q01393_2369_3.jpg,209_Q05019_1077_1.jpg,209_Q05019_1077_2.jpg,209_Q05019_1077_3.jpg,Focus on other aspects of work.
Find Alexian Brothers hospitals.,F0840,46,alexian brothers hospital,46_Q05371_1429_1.jpg,46_Q05371_1429_2.jpg,46_Q05371_1429_3.jpg,46_Q02999_3773_1.jpg,46_Q02999_3773_2.jpg,46_Q02999_3773_3.jpg,46_Q02845_1984_1.jpg,46_Q02845_1984_2.jpg,46_Q02845_1984_3.jpg,The user is not interested in viewing a map of the Alexian Brothers Hospital.
How is CTS treated?,F0474,213,carpal tunnel syndrome,213_Q00014_484_1.jpg,213_Q00014_484_2.jpg,213_Q00014_484_3.jpg,213_Q01081_3358_1.jpg,213_Q01081_3358_2.jpg,213_Q01081_3358_3.jpg,213_Q05615_1673_1.jpg,213_Q05615_1673_2.jpg,213_Q05615_1673_3.jpg,The user has no additional factors or complications related to carpal tunnel syndrome to discuss.
Why do people blush? What is blushing?,F0915,63,flushing,63_Q05388_1446_1.jpg,63_Q05388_1446_2.jpg,63_Q05388_1446_3.jpg,63_Q02815_3823_1.jpg,63_Q02815_3823_2.jpg,63_Q02815_3823_3.jpg,63_Q05391_1449_1.jpg,63_Q05391_1449_2.jpg,63_Q05391_1449_3.jpg,"Not interested in directions to Flushing, Queens."
"""Find commentary on Sun Tzu's """"The Art of War"""".""",F0653,270,sun tzu,270_Q03044_2981_1.jpg,270_Q03044_2981_2.jpg,270_Q03044_2981_3.jpg,270_Q04161_219_1.jpg,270_Q04161_219_2.jpg,270_Q04161_219_3.jpg,270_Q02687_1489_1.jpg,270_Q02687_1489_2.jpg,270_Q02687_1489_3.jpg,The user is interested in Sun Tzu's writings.
good places to sell a used trombone,F0176,144,trombone for sale,144_Q04782_840_1.jpg,144_Q04782_840_2.jpg,144_Q04782_840_3.jpg,144_Q00388_392_1.jpg,144_Q00388_392_2.jpg,144_Q00388_392_3.jpg,144_Q00655_972_1.jpg,144_Q00655_972_2.jpg,144_Q00655_972_3.jpg,The user is seeking assistance with something other than finding online instrument stores.
Find recipes using cannellini beans.,F0562,242,cannellini beans,242_Q02294_3722_1.jpg,242_Q02294_3722_2.jpg,242_Q02294_3722_3.jpg,242_Q01376_2808_1.jpg,242_Q01376_2808_2.jpg,242_Q01376_2808_3.jpg,242_Q04640_698_1.jpg,242_Q04640_698_2.jpg,242_Q04640_698_3.jpg,The user is not seeking information on cannelloni beans.
